outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Clementi City,Jafar Sinwan,5,"Like a family-friendly gym. Staff are super nice. Trainers like Greg, Sean, Yusoff are very welcoming!",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSURPd2Rtb193RRAB
Anytime Fitness Clementi City,M.H.J Goh,4,"I have been a member of this gym for over a year and enjoyed my experience so far, mainly because it has most of the basic equipment and it's near enough. I also made the decision to engage a PT to help me improve my fitness and strength. I have personally experienced significant improvement in my strength and physique, and want to say a big appreciation and thanks to my trainer, Sean Lim. I recommend him if you are look for a PT. Very patient and encouraging.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNuNHVyNVpnEAE
Anytime Fitness Clementi City,Sea ome,1,"did someone spit in the trainers coffee this morning? bro had such bad attitude like he really didn’t wanna be here, incredibly rude guy. (chinese glasses guy)",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2tKTllrOXBSemxIWkZCMGREUmllRzVEYjNaVFNtYxAB
Anytime Fitness Clementi City,Kashah Riduan,5,"Great addition to the club, great to see new lockers at this amazing club and great assistance by my boy Anugrah 😄 …",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURYaU1xMWZBEAE
Anytime Fitness Clementi City,Nana Huang,5,The best place to workout in the west side of Singapore. also would come here more often!,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT25wVFgzQndia1l4ZHpKVVMyUklOMHQzVFRaamFYYxAB
Anytime Fitness Clementi City,Muhammad Irfan Bin Abdullah,5,"staff was friendly, brought me around the gym and showed me how the gym was laid out. staff was kind and explained how the gym membership cost, and how the cost was calculated. staff showed me how to navigate the app, which as a first timer was easy to use. really good gym, and the staff there was amazing. big up my guy Anugrah",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNILTVLUUVREAE
Anytime Fitness Clementi City,Sheryl Wan,5,Just checking out prices. Was running 11.11 promo - No joining fee. Although space was not as spacious compared to another nearby fitness club but enough for a gym enthusiast. Do what you need to do and get out. The young m’ship consultant (Indo mixed Dutch) was friendly and knowledgeable about what you need. Best part is it’s 24hrs located just next to Clementi Mall. Very convenient to MRT and bus station. Can check out the cute PT though. Haha…,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUQzaWZqRC1RRRAB
Anytime Fitness Clementi City,Adrian Ong (OJJA),5,"Right beside MRT, very convenient. Normal sized, equipment not the newest but it works",a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT2pORFkySjRXVkY1TWs0NGNHVnRPSFpuWlhscWFVRRAB
Anytime Fitness Clementi City,Ho Hweeying,1,"I will not be giving even a star! This is the worst service I have ever received. I was charged a failed payment fee of $15.26 due to an issue with auto-debit. This occurred because I had to cancel my card immediately after it was compromised, and the cancellation coincidentally fell close to the auto-billing date, resulting in the failed payment fee. I contacted AF via text and email to request a waiver of the fee, but I was told it could not be waived as the fee was generated by EZYPAY (the system AF uses for billing). This is ridiculous!

Despite this, I made my payment through PayNow, as I have not yet received my new card. I sent them proof of the payment via WhatsApp, and they replied, 'Your membership still has an outstanding balance for this month.'

Correct me if I'm wrong, but can I interpret this to mean that since the payment was made via PayNow or any other method besides auto-debit, AF will have to manual update the system. Does this also mean they can waive the failed payment fee if they are willing to.

I would say AF is taking granted of our membership. They are not even appreciate their members. We are paying our membership fee every single month, without us signing up as member, AF is nothing!

TLDR: AF is a money-sucking gym with ZERO empathy",9 months ago,February 2025,ChdDSUhNMG9nS0VJQ0FnTURBbWU3bTBRRRAB
Anytime Fitness Clementi City,Junaidah Ishak,5,"The gym personnel are friendly, and the gym has good vibes. There are always staff around (whenever I go) to attend to my needs. Sean being one of them, is very knowledgeable and always open to answering questions.",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNud3NpV3h3RRAB
