outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Choa Chu Kang Centre,Vinc Tay,5,"Finally place is properly air-conditioned. Think I might extend my AF subscription, haha. Remember to bring ANC buds, though it ain’t “turbine city”.

Most machines actually got renewed, so the place feels clean and comfortable now.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURacm9YTTlnRRAB
Anytime Fitness Choa Chu Kang Centre,Ekson,5,"Extremely friendly, nice and proactive staff; fixing problems in equipment whenever identified, overall cleanliness of the gym is top tier, and equipments are well maintained in good condition (absolutely no rust)",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURoN3MtbmtRRRAB
Anytime Fitness Choa Chu Kang Centre,JW Yeo,1,"I was a member between early 2022 to late that year. During that time, I hired a trainer by the name of Ryan Bai. He was late, rude and frequently spent more time on his phone than training people. I fired him after 3 months but already paid more than 3000 SGD in fees.

AF CCK compensated me less than 1000 SGD in membership fees but not the rest because as a third party contractor, he's not considered an AF employee.

Because of work purposes, I had no choice but to keep signing with AF in order to move around freely in Singapore. In the last year, I tried repeatedly to contact AF accounts and marketing to get the additional 2000 back in terms of membership fees.

Now as part of AF woodlands, I get chased every month when there are late fees. I also get annoyed text messages on WhatsApp everytime I'm late for fees. I paid more than 4k SGD in total for 2 years of membership. For all the money I paid, I get this sort of treatment.

I wanted to avoid trouble and simply train my body. But honestly speaking, Gymboxx, ActiveSG and SAFRA have never given me this sort of trouble. The so called gym trainer, didn't even bother to plan things or teach anything. I trained myself via youtube.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNWd3NqTElnEAE
Anytime Fitness Choa Chu Kang Centre,Matthew Ng Wei Shuen,5,"AFCCKCentre is one of the best AF I’ve been to. It’s clean, spacious and the members are friendly! Personally I made quite a few new friends from gymming here. I hope this gym stays!",2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURobm9DeE9nEAE
Anytime Fitness Choa Chu Kang Centre,Jeremy Ee,1,"Utterly disappointed in this gym at 309 cck anytime fitness. Was wondering if I consumers is actually paying for a sauna membership or a outdoor gym membership. Aircon in the gym is spoilt for a few weeks now. No actions is taken to get it fixed , most of the fan is spoilt too. Too stuffy to even workout. Does this apply to all AF in singapore? Or only cck?",2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSURKMzZDZmN3EAE
Anytime Fitness Choa Chu Kang Centre,Kevin Lam,5,with trainer Jay here for 3 months. love the vibes! equipment and facilities perfect. there were some renovation works before that rendered the place a bit warm but resolved already. highly recommended!,2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNaaTk2Q0h3EAE
Anytime Fitness Choa Chu Kang Centre,Evan C.,5,"centralised ac. very warm and stuffy. remember to turn on the fan when you workout. place is spacious and clean. friendly folks. no weird ppl hogging the machine. toilet is beside the lift. none inside the gym. given the space, can put in a few more machines",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSUNXaXN6N0JBEAE
Anytime Fitness Choa Chu Kang Centre,Tang Peng Yim,5,"Great place to work out. and many classes to join.
i enjoy here very much.",7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTURReV9UemRBEAE
Anytime Fitness Choa Chu Kang Centre,Isaiah Christos,1,Really very Bad Culture in this Gym. Only have 2 Multipurpose Squat rack and always taken by wanna by Power lifers and always hogging the machine. The management really have to do something about the machine hogging. One of the worst culture in gym I've ever seen. Anyway I'm a Coach myself.,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURPNU1fRkRnEAE
Anytime Fitness Choa Chu Kang Centre,Tan Lopez,2,"Certain staff are bias… target people who are “smaller” in build. Things like not having a mask on when doing weights or slamming the weights. Whenever “bigger” people do it, staff don’t say anything but when people with “smaller” build or look vulnerable, they will tell the person off… Very unfair. Should train staff to be more fair and set the rules straight. What is allowed and NOT allowed. Must apply to everyone. Do something about this.",3 years ago,November 2022,ChdDSUhNMG9nS0VJQ0FnSUNtb3BTOHB3RRAB
Anytime Fitness Choa Chu Kang Centre,Ong Jiamin,5,"The customer service team went above and beyond to resolve my issue. They were knowledgeable, friendly, and responsive. Highly recommend",9 months ago,February 2025,ChZDSUhNMG9nS0VJQ0FnTUNBbmFuYU1REAE
Anytime Fitness Choa Chu Kang Centre,Shaun Tan,5,Quick and hassle-free online signing up session! Friendly and elaborate staff as well.,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUR3azVudGVBEAE
Anytime Fitness Choa Chu Kang Centre,Sean Ooi,1,"Their customer service horrible! Only know how to make things difficult, it will only look bad on your reputation and no difference from anytime fitness in Bugis club!! Like to charge people wrongly and making things so hard when it can be resolve within 5mins…
Won’t recommend any friend go to this club ….",2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUQ1aVBteENBEAE
Anytime Fitness Choa Chu Kang Centre,Alvin Fua,5,"My favourite kind of gym

Free HIIT class, Free Muay Thai class ,etc
Price is cheap
No booking system ( when u changed ur mind , no need to come , no penalty incurred)

Nowadays , most gyms - need to book slot ,when u cancel later, u are penalised.",3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURXNEw3dUl3EAE
Anytime Fitness Choa Chu Kang Centre,Dineshkumar Anburajan,2,"Its a small Gym with all the equipments needed for workout, Even though the gym and crew are good.Think management is the least concerned about the aircon issue, which went faulty over a month ago, but still no proper action has been taken to resolve the issue.",2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURwOUk3bWl3RRAB
Anytime Fitness Choa Chu Kang Centre,Zhen Kai,1,Very limited equipments. Only 2 squat racks and 1 is use for bench another for squats. Dumbbells only 1 set of every weight. Lots of people and powerlifters so expect to wait around 30mins for 1 equipment.,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSURoOTdlQXV3RRAB
