outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Buona Vista,damai netball,5,Thank you damai for your 5-star review!,a month ago,October 2025,Ci9DQUlRQUNvZENodHljRjlvT20wMFozaDBSMnQxTFZsUU5HdHJkbWxzWVd3d1JWRRAB
Anytime Fitness Buona Vista,Ryan Dodges,5,"Hi Ryan, thank you for the 5-star review!",4 months ago,July 2025,Ci9DQUlRQUNvZENodHljRjlvT2xjemREQTJURUoyTkdKbVYydGpOREZJZG5sdGJFRRAB
Anytime Fitness Buona Vista,Hermes CoolGod,1,"Hi there! If you have any feedbacks on how we can improve our gym, do drop us a text on WhatsApp at 80887114! We'll be happy to assist whenever possible.",5 months ago,June 2025,ChZDSUhNMG9nS0VNZVZwZDM2ei1MTkFnEAE
Anytime Fitness Buona Vista,no cash.,5,,7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUN3dTZqLWpRRRAB
Anytime Fitness Buona Vista,2024 DENG RUNCHEN,5,,7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUN3dTZpbXNRRRAB
Anytime Fitness Buona Vista,Ruzaini Razak,5,,7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUN3dV9EZHpBRRAB
Anytime Fitness Buona Vista,Ruban Srinivasan,5,,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUN3NjcyRlVBEAE
Anytime Fitness Buona Vista,Bryce Lee,5,,7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUN3NjdXMjVBRRAB
Anytime Fitness Buona Vista,Myat Ko,5,,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUN3NjZYUlFBEAE
Anytime Fitness Buona Vista,aaron,5,,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUN3NjZXV0NBEAE
Anytime Fitness Buona Vista,anjana dissanayake,5,,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUN3NjhYb0JBEAE
Anytime Fitness Buona Vista,懒伟伟,5,,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUN3Nl9uVmRBEAE
Anytime Fitness Buona Vista,Andy zaiii,5,,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUN3Nl9tQlZ3EAE
Anytime Fitness Buona Vista,kaden tan,5,,8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTURRaXRXRmlRRRAB
Anytime Fitness Buona Vista,Malcolm Han,5,,8 months ago,March 2025,ChZDSUhNMG9nS0VJQ0FnTURRaXFYdVFBEAE
Anytime Fitness Buona Vista,kaden ng,5,,8 months ago,March 2025,ChZDSUhNMG9nS0VJQ0FnTURRaXFxYlBREAE
Anytime Fitness Buona Vista,Lont La Htut,5,,8 months ago,March 2025,ChdDSUhNMG9nS0VJQ0FnTUNna3FIUDlRRRAB
Anytime Fitness Buona Vista,David Rosal,5,,10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSURmem9UOG53RRAB
Anytime Fitness Buona Vista,J Chua,3,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUN2c2RqT0ZBEAE
Anytime Fitness Buona Vista,Walter Ong,5,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUNQcXQ2UkNBEAE
Anytime Fitness Buona Vista,Teo Wen Bin,5,,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUNQeXZtcHBRRRAB
Anytime Fitness Buona Vista,PeaNuts Addict,5,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUNQdUlIT2ZREAE
Anytime Fitness Buona Vista,jing song,5,,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUNQdU5iNjlRRRAB
Anytime Fitness Buona Vista,Clement Chia,5,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUNQdUpiZVNREAE
Anytime Fitness Buona Vista,Jun Kit Toh,5,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUNQdUtiYklBEAE
Anytime Fitness Buona Vista,Viin Dash,5,,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUNQdU1iLXZBRRAB
Anytime Fitness Buona Vista,Venedict Lee,5,,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUQzdjhqdTR3RRAB
Anytime Fitness Buona Vista,Clara Lim,5,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUQzbjdMMVlBEAE
Anytime Fitness Buona Vista,Isabel Chua,5,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUQzbjdMV0RBEAE
Anytime Fitness Buona Vista,Jaecob Pang,5,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUQzbi16TkVnEAE
Anytime Fitness Buona Vista,Kang Wei Pang,5,,11 months ago,December 2024,ChdDSUhNMG9nS0VJQ0FnSUQzOWRtRDJ3RRAB
Anytime Fitness Buona Vista,Alexander Yu Sheng Lim,5,,11 months ago,December 2024,ChZDSUhNMG9nS0VJQ0FnSUQzOWVuNUN3EAE
Anytime Fitness Buona Vista,Joshua Lim,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQzbEpIYjF3RRAB
Anytime Fitness Buona Vista,Ting Song Hui,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQzNU8zUDNBRRAB
Anytime Fitness Buona Vista,M T,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUQzNUkzNklREAE
Anytime Fitness Buona Vista,Parthiv Dedasaniya,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQzNVBXcWh3RRAB
Anytime Fitness Buona Vista,Adam Sufian,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNYdjgzcXZ3RRAB
Anytime Fitness Buona Vista,Samuel Tung,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYM19Qb0NBEAE
Anytime Fitness Buona Vista,Bryant Sim,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNYMzhXbHFRRRAB
Anytime Fitness Buona Vista,sarah,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYNy1PTU9BEAE
Anytime Fitness Buona Vista,rh foong,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNYNzczNmd3RRAB
Anytime Fitness Buona Vista,frgh1 kee,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYNzcyWVpnEAE
Anytime Fitness Buona Vista,Marcus Koh,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYNzUyS2RREAE
Anytime Fitness Buona Vista,Ethan Ng (ohgodfrey),5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNuNHR2WjBBRRAB
Anytime Fitness Buona Vista,Ang Kah Meng,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNuNHVuQTZRRRAB
Anytime Fitness Buona Vista,Anton Tan,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNuNHI2QTVnRRAB
Anytime Fitness Buona Vista,Gorman Kam,5,"Hi there, thank you for the positive rating. 
Glad you enjoyed working out here!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNuNHZxVU5nEAE
Anytime Fitness Buona Vista,Koh Yewsiong,5,Thank you Yewsiong for the 5 star rating! Glad you enjoyed working out here :),Edited a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN6dV91UFl3EAE
