outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Ang Mo Kio South,Alvin Aravinnth,5,It was a quick & easy process from application to payment.,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURMeE82enpnRRAB
Anytime Fitness Ang Mo Kio South,pics,5,clean and super friendly staff,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURuaU11TGp3RRAB
Anytime Fitness Ang Mo Kio South,Laris,5,staff are very friendly and gym is very clean!!,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURUaHVmYWd3RRAB
Anytime Fitness Ang Mo Kio South,Isaiah Soh,5,Equipment is top tier and the staff are top tier as well! The vibes are it for this place,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURWNGZHMW1RRRAB
Anytime Fitness Ang Mo Kio South,WeiJian,5,counter staff is very friendly & helpful,10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSURmOVBEN0pREAE
Anytime Fitness Ang Mo Kio South,Ivan Lin Kai Wei,5,Great equipment and clean environment!,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNydXRDQkVREAE
Anytime Fitness Ang Mo Kio South,Hing Hung Wong,5,"Good environment, clean and good equipment",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNIME12YXBnRRAB
Anytime Fitness Ang Mo Kio South,Ryan Ong,5,Very nice vibes. Very clean. Very likely,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURMeFlTaXVBRRAB
Anytime Fitness Ang Mo Kio South,eimon kyaw,5,Abit small but convienient,10 months ago,January 2025,ChZDSUhNMG9nS0VJQ0FnSUNmMTZuLU9REAE
Anytime Fitness Ang Mo Kio South,anson chin,5,"the gym is very cozy
the staff are very friendly",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxdHNueGNBEAE
Anytime Fitness Ang Mo Kio South,Kelvin Ng,5,"Here for trial, equipment is new and enjoyed the experience!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUMxak9PSkVREAE
Anytime Fitness Ang Mo Kio South,luffy senpai,5,Very good and dependable service jaynesh very good staff,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUROMHQ3bjBRRRAB
Anytime Fitness Ang Mo Kio South,2043 PTE LIM JIN GUAN JORDAN,5,staff is super friendly n super nice,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN0bGF6VE1BEAE
Anytime Fitness Ang Mo Kio South,Kenny Leow,5,Finally opened one near the south of amk! Yay!,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURWb2FHbW1nRRAB
Anytime Fitness Ang Mo Kio South,Chan Rielle,5,"staff were v nice and helpful 👍👍
staff: rayhan …",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUN0MUxXYWZREAE
