outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Jurong Summit,L C,5,"clean gym, crowded but rightfully so as it's extremely well equipped! has basically everything you need; noteworthy equipment: pullover machine, t bar row, this funky plate loaded bench press, and more!",7 months ago,April 2025,ChdDSUhNMG9nS0VJQ0FnTUN3amNpYzBBRRAB
Anytime Fitness Jurong Summit,Jia Hong Liew,5,"Great workout place with varieties of cardio (treadmills, row and ski erg) and pin loaded machines. Also with huge free weights area and platform suitable for power lifting.",7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUR3dk1QYVdBEAE
Anytime Fitness Jurong Summit,Michelle L,1,"the gym itself is great! nice environment, super convenient location in an office building, and the toilets are newly renovated and actually smell good.

but the music???? its a dealbreaker. how am i supposed to work out with heavy metal blasting and people screaming in my ears? after a long day at work, i just want to unwind and get a good workout in, but the music makes that totally impossible.

the moment i got settled and ready to work out, i immediately felt like leaving. ive seen other reviews complaining about the same thing, so I really hope the management listens and switches to something less intense.

no one’s trying to have their eardrums blown out while lifting weights!",10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSUR2eHVuZXNRRRAB
Anytime Fitness Jurong Summit,Wei Yongji,5,"really solid and spacious gym! lots of racks, benches and weights. Plus friendly club manager & staff 💪 …",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURWbjYtc2RREAE
Anytime Fitness Jurong Summit,ZH,2,"Good equipment and convenient location.

It is a base for a group of powerlifters. While I understand and respect that many treat this gym as their training base, it is ultimately a commercial gym that should be welcoming to all users. It’s very unpleasant when some powerlifters treat it like their personal gym,  hogging equipment and exhibiting rude and xenophobic behaviour towards others in the space. A respectful and inclusive environment is essential for everyone to feel comfortable and motivated while exercising.

Communication and respect should be paramount to ensure that everyone can enjoy their workout without feeling unwelcome.",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURYZ082TllnEAE
Anytime Fitness Jurong Summit,lilihappyfeet,5,"Spacious gym with ample equipment - plenty of machines and squat racks available. Clean and well-maintained facilities. One of the best Anytime Fitness locations I've visited. Highly recommended!

Pros: Spacious, well-equipped, clean, plenty of squat racks
Cons: It's JURONG lol, and very hard to find parking >.<

Will definitely be back!",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYZ1p6LVBBEAE
Anytime Fitness Jurong Summit,Geoff Lim,5,"Actually found this AF through a friend. First impression was that the gym is super big and spacious. Staffs are super friendly as well , you can joke around with them one.
Moreover , they frequently ask for us consumers on what machines we want to see in the gym and they actually add them in.
They also frequently have challenges in the gym where you can win concert tix , get 1month free etcetc
Lastly, they also frequently clean the equipments as well as put them back in place which is something i dont see very often with other AF",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNYNzl1Z1ZBEAE
Anytime Fitness Jurong Summit,Eka Nursyasya,5,Really spacious gym with a lot of equipments! Clean environment and staff is also friendly. Gotta love their playlists!,7 months ago,April 2025,ChZDSUhNMG9nS0VJQ0FnTUR3ckpfZ09nEAE
Anytime Fitness Jurong Summit,liyen marianne,1,Gym stated 24hrs but door locked during PH?,6 months ago,May 2025,ChZDSUhNMG9nS0VKR2VnN0Q3amNyb2FREAE
Anytime Fitness Jurong Summit,Darius,5,spacious gym not alot of people so dont need scared ppl hog the machines anyways there are plenty of machines there! so do come over have fun😃 …,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNOaDhfV1FREAE
